"Column1","Pickup point","Status","Request Hour","Request Day","Request Timeslot"
"981","City","Trip Completed","21","Friday","Night"
"964","Airport","Trip Completed","21","Friday","Night"
"944","City","Trip Completed","21","Friday","Night"
"1220","Airport","Trip Completed","21","Friday","Night"
"1250","City","Trip Completed","21","Friday","Night"
"1297","Airport","Trip Completed","21","Friday","Night"
"1318","Airport","Trip Completed","21","Friday","Night"
"1355","City","Trip Completed","21","Friday","Night"
"1365","City","Trip Completed","21","Friday","Night"
"1371","Airport","Trip Completed","21","Friday","Night"
"1398","City","Trip Completed","21","Friday","Night"
"1427","City","Trip Completed","21","Friday","Night"
"2723","City","Trip Completed","21","Friday","Night"
"3042","City","Cancelled","21","Friday","Night"
"2757","City","Trip Completed","21","Friday","Night"
"3010","City","Cancelled","21","Friday","Night"
"2628","City","Trip Completed","21","Friday","Night"
"504","Airport","Trip Completed","21","Friday","Night"
"2487","City","Trip Completed","21","Friday","Night"
"2388","City","Trip Completed","21","Friday","Night"
"348","City","Trip Completed","21","Friday","Night"
"852","City","Trip Completed","21","Friday","Night"
"361","Airport","Trip Completed","21","Friday","Night"
"2380","City","Trip Completed","21","Friday","Night"
"322","City","Trip Completed","21","Friday","Night"
"6723","Airport","No Cars Available","22","Friday","Night"
"1404","City","Trip Completed","22","Friday","Night"
"1327","Airport","Trip Completed","22","Friday","Night"
"1437","Airport","Trip Completed","22","Friday","Night"
"6721","Airport","No Cars Available","22","Friday","Night"
"6722","Airport","No Cars Available","22","Friday","Night"
"6695","Airport","No Cars Available","22","Friday","Night"
"6690","Airport","No Cars Available","22","Friday","Night"
"1241","Airport","Trip Completed","22","Friday","Night"
"6707","City","No Cars Available","22","Friday","Night"
"6706","Airport","No Cars Available","22","Friday","Night"
"6705","Airport","No Cars Available","22","Friday","Night"
"6704","Airport","No Cars Available","22","Friday","Night"
"6703","Airport","No Cars Available","22","Friday","Night"
"6702","City","No Cars Available","22","Friday","Night"
"6708","Airport","No Cars Available","22","Friday","Night"
"6701","Airport","No Cars Available","22","Friday","Night"
"6699","Airport","No Cars Available","22","Friday","Night"
"6698","Airport","No Cars Available","22","Friday","Night"
"6693","Airport","No Cars Available","22","Friday","Night"
"6694","Airport","No Cars Available","22","Friday","Night"
"6697","Airport","No Cars Available","22","Friday","Night"
"6696","Airport","No Cars Available","22","Friday","Night"
"6700","Airport","No Cars Available","22","Friday","Night"
"6692","Airport","No Cars Available","22","Friday","Night"
"6710","City","No Cars Available","22","Friday","Night"
"1229","City","Trip Completed","22","Friday","Night"
"6720","City","No Cars Available","22","Friday","Night"
"6719","City","No Cars Available","22","Friday","Night"
"6718","Airport","No Cars Available","22","Friday","Night"
"6717","Airport","No Cars Available","22","Friday","Night"
"6709","Airport","No Cars Available","22","Friday","Night"
"6716","Airport","No Cars Available","22","Friday","Night"
"6714","Airport","No Cars Available","22","Friday","Night"
"6691","Airport","No Cars Available","22","Friday","Night"
"6713","Airport","No Cars Available","22","Friday","Night"
"6712","Airport","No Cars Available","22","Friday","Night"
"6711","Airport","No Cars Available","22","Friday","Night"
"6715","City","No Cars Available","22","Friday","Night"
"2316","City","Trip Completed","22","Friday","Night"
"3268","City","Cancelled","22","Friday","Night"
"2469","Airport","Trip Completed","22","Friday","Night"
"2371","City","Trip Completed","22","Friday","Night"
"2235","City","Trip Completed","22","Friday","Night"
"2183","City","Trip Completed","22","Friday","Night"
"2172","Airport","Trip Completed","22","Friday","Night"
"2546","Airport","Trip Completed","22","Friday","Night"
"1858","Airport","Trip Completed","22","Friday","Night"
"1635","Airport","Trip Completed","22","Friday","Night"
"3142","City","Cancelled","22","Friday","Night"
"1612","Airport","Trip Completed","22","Friday","Night"
"2688","Airport","Trip Completed","22","Friday","Night"
"2699","City","Trip Completed","22","Friday","Night"
"2706","City","Trip Completed","22","Friday","Night"
"2741","City","Trip Completed","22","Friday","Night"
"2749","City","Trip Completed","22","Friday","Night"
"1507","City","Trip Completed","22","Friday","Night"
"1756","Airport","Trip Completed","22","Friday","Night"
"1667","Airport","Trip Completed","22","Friday","Night"
"315","Airport","Trip Completed","22","Friday","Night"
"254","City","Trip Completed","22","Friday","Night"
"692","Airport","Trip Completed","22","Friday","Night"
"705","City","Trip Completed","22","Friday","Night"
"728","Airport","Trip Completed","22","Friday","Night"
"1159","City","Trip Completed","22","Friday","Night"
"214","Airport","Trip Completed","22","Friday","Night"
"349","Airport","Trip Completed","22","Friday","Night"
"521","Airport","Trip Completed","22","Friday","Night"
"1086","Airport","Trip Completed","22","Friday","Night"
"48","Airport","Trip Completed","22","Friday","Night"
"923","City","Trip Completed","22","Friday","Night"
"991","Airport","Trip Completed","22","Friday","Night"
"603","Airport","Trip Completed","22","Friday","Night"
"1015","Airport","Trip Completed","22","Friday","Night"
"123","Airport","Trip Completed","22","Friday","Night"
"6742","City","No Cars Available","23","Friday","Night"
"6735","Airport","No Cars Available","23","Friday","Night"
"6736","Airport","No Cars Available","23","Friday","Night"
"6741","Airport","No Cars Available","23","Friday","Night"
"6737","City","No Cars Available","23","Friday","Night"
"6738","City","No Cars Available","23","Friday","Night"
"641","City","Trip Completed","23","Friday","Night"
"6740","City","No Cars Available","23","Friday","Night"
"6739","City","No Cars Available","23","Friday","Night"
"2607","Airport","Trip Completed","23","Friday","Night"
"6732","City","No Cars Available","23","Friday","Night"
"2758","Airport","Trip Completed","23","Friday","Night"
"3098","City","Cancelled","23","Friday","Night"
"2769","Airport","Trip Completed","23","Friday","Night"
"623","Airport","Trip Completed","23","Friday","Night"
"403","Airport","Trip Completed","23","Friday","Night"
"6733","Airport","No Cars Available","23","Friday","Night"
"6731","Airport","No Cars Available","23","Friday","Night"
"6730","Airport","No Cars Available","23","Friday","Night"
"6729","City","No Cars Available","23","Friday","Night"
"6728","Airport","No Cars Available","23","Friday","Night"
"6734","Airport","No Cars Available","23","Friday","Night"
"6727","City","No Cars Available","23","Friday","Night"
"6725","City","No Cars Available","23","Friday","Night"
"6724","City","No Cars Available","23","Friday","Night"
"6726","City","No Cars Available","23","Friday","Night"
"1171","Airport","Trip Completed","23","Friday","Night"
"801","Airport","Trip Completed","23","Friday","Night"
"1095","Airport","Trip Completed","23","Friday","Night"
"131","Airport","Trip Completed","23","Friday","Night"
"1810","City","Trip Completed","23","Friday","Night"
"307","Airport","Trip Completed","23","Friday","Night"
"1260","Airport","Trip Completed","23","Friday","Night"
"1319","City","Trip Completed","23","Friday","Night"
"1419","City","Trip Completed","23","Friday","Night"
"775","City","Trip Completed","23","Friday","Night"
"1870","Airport","Trip Completed","23","Friday","Night"
"6743","City","No Cars Available","23","Friday","Night"
"2401","Airport","Trip Completed","23","Friday","Night"
"3339","City","Cancelled","23","Friday","Night"
"2451","City","Trip Completed","23","Friday","Night"
"839","Airport","Trip Completed","23","Friday","Night"
"2265","Airport","Trip Completed","23","Friday","Night"
"1883","City","Trip Completed","23","Friday","Night"
"1903","Airport","Trip Completed","23","Friday","Night"
"285","City","Trip Completed","23","Friday","Night"
"1944","Airport","Trip Completed","23","Friday","Night"
"2071","City","Trip Completed","23","Friday","Night"
"2129","City","Trip Completed","23","Friday","Night"
"6744","Airport","No Cars Available","23","Friday","Night"
"2789","Airport","Trip Completed","20","Monday","Night"
"2692","City","Trip Completed","20","Monday","Night"
"424","Airport","Trip Completed","20","Monday","Night"
"2665","City","Trip Completed","20","Monday","Night"
"350","Airport","Trip Completed","20","Monday","Night"
"2330","Airport","Trip Completed","20","Monday","Night"
"2338","City","Trip Completed","20","Monday","Night"
"2489","City","Trip Completed","20","Monday","Night"
"2348","City","Trip Completed","20","Monday","Night"
"2308","City","Trip Completed","20","Monday","Night"
"2509","City","Trip Completed","20","Monday","Night"
"3249","City","Cancelled","20","Monday","Night"
"2375","Airport","Trip Completed","20","Monday","Night"
"3169","Airport","Cancelled","20","Monday","Night"
"2437","Airport","Trip Completed","20","Monday","Night"
"3379","Airport","Cancelled","20","Monday","Night"
"4037","City","Cancelled","20","Monday","Night"
"1532","Airport","Trip Completed","20","Monday","Night"
"244","City","Trip Completed","20","Monday","Night"
"1713","Airport","Trip Completed","20","Monday","Night"
"4494","Airport","No Cars Available","20","Monday","Night"
"4493","Airport","No Cars Available","20","Monday","Night"
"4492","Airport","No Cars Available","20","Monday","Night"
"4491","Airport","No Cars Available","20","Monday","Night"
"4490","Airport","No Cars Available","20","Monday","Night"
"4489","Airport","No Cars Available","20","Monday","Night"
"4488","Airport","No Cars Available","20","Monday","Night"
"4487","Airport","No Cars Available","20","Monday","Night"
"4495","Airport","No Cars Available","20","Monday","Night"
"4486","Airport","No Cars Available","20","Monday","Night"
"4484","City","No Cars Available","20","Monday","Night"
"4483","Airport","No Cars Available","20","Monday","Night"
"4482","Airport","No Cars Available","20","Monday","Night"
"4481","Airport","No Cars Available","20","Monday","Night"
"4480","City","No Cars Available","20","Monday","Night"
"4479","Airport","No Cars Available","20","Monday","Night"
"4478","Airport","No Cars Available","20","Monday","Night"
"4485","Airport","No Cars Available","20","Monday","Night"
"4477","Airport","No Cars Available","20","Monday","Night"
"4496","Airport","No Cars Available","20","Monday","Night"
"4498","City","No Cars Available","20","Monday","Night"
"40","City","Trip Completed","20","Monday","Night"
"4511","Airport","No Cars Available","20","Monday","Night"
"4510","Airport","No Cars Available","20","Monday","Night"
"4509","Airport","No Cars Available","20","Monday","Night"
"4508","Airport","No Cars Available","20","Monday","Night"
"4507","City","No Cars Available","20","Monday","Night"
"4506","Airport","No Cars Available","20","Monday","Night"
"4497","Airport","No Cars Available","20","Monday","Night"
"4505","Airport","No Cars Available","20","Monday","Night"
"4503","Airport","No Cars Available","20","Monday","Night"
"4502","Airport","No Cars Available","20","Monday","Night"
"4501","Airport","No Cars Available","20","Monday","Night"
"4500","Airport","No Cars Available","20","Monday","Night"
"4499","Airport","No Cars Available","20","Monday","Night"
"4504","Airport","No Cars Available","20","Monday","Night"
"4476","Airport","No Cars Available","20","Monday","Night"
"4454","Airport","No Cars Available","20","Monday","Night"
"1017","Airport","Trip Completed","20","Monday","Night"
"1003","City","Trip Completed","20","Monday","Night"
"4455","Airport","No Cars Available","20","Monday","Night"
"142","Airport","Trip Completed","20","Monday","Night"
"1209","City","Trip Completed","20","Monday","Night"
"4475","Airport","No Cars Available","20","Monday","Night"
"4456","City","No Cars Available","20","Monday","Night"
"4458","Airport","No Cars Available","20","Monday","Night"
"4474","Airport","No Cars Available","20","Monday","Night"
"4473","Airport","No Cars Available","20","Monday","Night"
"4472","Airport","No Cars Available","20","Monday","Night"
"1070","Airport","Trip Completed","20","Monday","Night"
"4471","Airport","No Cars Available","20","Monday","Night"
"4470","Airport","No Cars Available","20","Monday","Night"
"4469","Airport","No Cars Available","20","Monday","Night"
"4457","Airport","No Cars Available","20","Monday","Night"
"4468","Airport","No Cars Available","20","Monday","Night"
"4466","Airport","No Cars Available","20","Monday","Night"
"4465","Airport","No Cars Available","20","Monday","Night"
"4464","Airport","No Cars Available","20","Monday","Night"
"4463","Airport","No Cars Available","20","Monday","Night"
"4462","Airport","No Cars Available","20","Monday","Night"
"4461","Airport","No Cars Available","20","Monday","Night"
"4460","Airport","No Cars Available","20","Monday","Night"
"4459","Airport","No Cars Available","20","Monday","Night"
"4467","Airport","No Cars Available","20","Monday","Night"
"165","Airport","Trip Completed","20","Monday","Night"
"3661","Airport","Cancelled","20","Monday","Night"
"2027","City","Trip Completed","20","Monday","Night"
"2043","City","Trip Completed","20","Monday","Night"
"2154","Airport","Trip Completed","20","Monday","Night"
"1947","City","Trip Completed","20","Monday","Night"
"1906","City","Trip Completed","20","Monday","Night"
"3709","City","Cancelled","20","Monday","Night"
"2165","City","Trip Completed","20","Monday","Night"
"3537","Airport","Cancelled","20","Monday","Night"
"3480","Airport","Cancelled","20","Monday","Night"
"3463","Airport","Cancelled","20","Monday","Night"
"743","Airport","Trip Completed","20","Monday","Night"
"3823","Airport","Cancelled","20","Monday","Night"
"3814","City","Cancelled","20","Monday","Night"
"1843","City","Trip Completed","20","Monday","Night"
"186","City","Trip Completed","21","Monday","Night"
"203","Airport","Trip Completed","21","Monday","Night"
"278","City","Trip Completed","21","Monday","Night"
"258","City","Trip Completed","21","Monday","Night"
"103","City","Trip Completed","21","Monday","Night"
"4561","Airport","No Cars Available","21","Monday","Night"
